"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"650","Premier League","2020-07-04","Premier League (Matchweek 33)","Chelsea","4-3-3",3,2.5,"Olivier Giroud · 28&rsquor; Willian (P) · 43&rsquor; Ross Barkley · 90+2&rsquor;","0","0","Watford","4-5-1",0,0.6,"","2","0","https://fbref.com/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League","Watford","Away",990,0,0,0,0,7,3,2,0,441,24,11,11,0.6,0.6,0.4,11,0,244,334,73.1,26,190,5,9,6
"651","Premier League","2020-07-05","Premier League (Matchweek 33)","Burnley","4-4-2",1,1.3,"James Tarkowski · 43&rsquor;","0","0","Sheffield United","3-5-2",1,1.1,"John Egan · 80&rsquor;","0","0","https://fbref.com/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League","Burnley","Home",990,1,1,0,0,9,4,0,0,576,9,7,16,1.3,1.3,1,14,2,330,460,71.7,13,243,7,9,5
"652","Premier League","2020-07-05","Premier League (Matchweek 33)","Burnley","4-4-2",1,1.3,"James Tarkowski · 43&rsquor;","0","0","Sheffield United","3-5-2",1,1.1,"John Egan · 80&rsquor;","0","0","https://fbref.com/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League","Sheffield United","Away",990,1,1,0,0,10,3,0,0,595,12,9,4,1.1,1.1,1,19,2,343,502,68.3,30,262,13,17,15
"653","Premier League","2020-07-05","Premier League (Matchweek 33)","Newcastle United","4-2-3-1",2,1.4,"Miguel Almirón · 17&rsquor; Jonjo Shelvey · 67&rsquor;","1","0","West Ham United","4-2-3-1",2,2.1,"Michail Antonio · 4&rsquor; Tomáš Souček · 65&rsquor;","0","0","https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League","Newcastle United","Home",990,2,2,0,0,11,4,1,0,667,22,1,9,1.4,1.4,1.3,20,4,445,561,79.3,36,340,18,18,12
"654","Premier League","2020-07-05","Premier League (Matchweek 33)","Newcastle United","4-2-3-1",2,1.4,"Miguel Almirón · 17&rsquor; Jonjo Shelvey · 67&rsquor;","1","0","West Ham United","4-2-3-1",2,2.1,"Michail Antonio · 4&rsquor; Tomáš Souček · 65&rsquor;","0","0","https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League","West Ham United","Away",990,2,1,0,0,17,7,0,0,539,18,9,11,2.1,2.1,1.8,29,3,320,429,74.6,35,310,10,17,3
"655","Premier League","2020-07-05","Premier League (Matchweek 33)","Liverpool","4-3-3",2,0.7,"Sadio Mané · 71&rsquor; Curtis Jones · 89&rsquor;","1","0","Aston Villa","4-4-1-1",0,0.7,"","1","0","https://fbref.com/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League","Liverpool","Home",990,2,2,0,0,6,4,1,0,802,7,5,8,0.7,0.7,0.7,12,4,592,722,82,67,460,25,13,10
"656","Premier League","2020-07-05","Premier League (Matchweek 33)","Liverpool","4-3-3",2,0.7,"Sadio Mané · 71&rsquor; Curtis Jones · 89&rsquor;","1","0","Aston Villa","4-4-1-1",0,0.7,"","1","0","https://fbref.com/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League","Aston Villa","Away",990,0,0,0,0,9,3,1,0,416,8,17,12,0.7,0.7,0.7,17,0,199,312,63.8,31,209,12,12,9
"657","Premier League","2020-07-05","Premier League (Matchweek 33)","Southampton","4-4-2",1,0.6,"Che Adams · 16&rsquor;","1","0","Manchester City","4-3-3",0,3.2,"","2","0","https://fbref.com/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League","Southampton","Home",990,1,1,0,0,8,4,1,0,485,20,27,19,0.6,0.6,0.5,14,1,221,319,69.3,7,186,7,14,6
"658","Premier League","2020-07-05","Premier League (Matchweek 33)","Southampton","4-4-2",1,0.6,"Che Adams · 16&rsquor;","1","0","Manchester City","4-3-3",0,3.2,"","2","0","https://fbref.com/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League","Manchester City","Away",990,0,0,0,0,26,6,2,0,988,16,9,4,3.2,3.2,2.3,43,0,757,882,85.8,113,773,22,18,12
"659","Premier League","2020-07-06","Premier League (Matchweek 33)","Tottenham Hotspur","4-3-3",1,0.5,"Michael Keane (OG) · 24&rsquor;","3","0","Everton","4-4-2",0,0.5,"","2","0","https://fbref.com/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League","Tottenham Hotspur","Home",990,0,0,0,0,12,2,3,0,595,13,7,11,0.5,0.5,0.2,23,0,395,494,80,31,405,13,11,7
"660","Premier League","2020-07-06","Premier League (Matchweek 33)","Tottenham Hotspur","4-3-3",1,0.5,"Michael Keane (OG) · 24&rsquor;","3","0","Everton","4-4-2",0,0.5,"","2","0","https://fbref.com/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League","Everton","Away",990,0,0,0,0,11,3,2,0,546,10,10,13,0.5,0.5,0.3,18,0,357,456,78.3,40,252,15,7,7
"661","Premier League","2020-07-07","Premier League (Matchweek 34)","Crystal Palace","4-5-1",2,1.5,"Wilfried Zaha · 34&rsquor; Christian Benteke · 72&rsquor;","1","0","Chelsea","4-3-3",3,1.9,"Olivier Giroud · 6&rsquor; Christian Pulisic · 27&rsquor; Tammy Abraham · 71&rsquor;","0","0","https://fbref.com/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League","Crystal Palace","Home",990,2,1,0,0,13,4,1,0,568,19,14,13,1.6,1.6,1.4,20,4,333,436,76.4,53,341,14,13,7
"662","Premier League","2020-07-07","Premier League (Matchweek 34)","Crystal Palace","4-5-1",2,1.5,"Wilfried Zaha · 34&rsquor; Christian Benteke · 72&rsquor;","1","0","Chelsea","4-3-3",3,1.9,"Olivier Giroud · 6&rsquor; Christian Pulisic · 27&rsquor; Tammy Abraham · 71&rsquor;","0","0","https://fbref.com/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League","Chelsea","Away",990,3,3,0,0,14,6,0,0,721,21,19,15,1.9,1.9,1.8,25,6,481,587,81.9,34,325,22,22,13
"663","Premier League","2020-07-07","Premier League (Matchweek 34)","Watford","4-2-3-1",2,1.2,"Craig Dawson · 10&rsquor; Danny Welbeck · 55&rsquor;","2","0","Norwich City","4-2-3-1",1,1.2,"Emi Buendía · 4&rsquor;","4","0","https://fbref.com/en/matches/7e51a0cb/Watford-Norwich-City-July-7-2020-Premier-League","Watford","Home",990,2,1,0,0,9,4,2,0,524,21,14,10,1.2,1.2,1,15,4,300,425,70.6,34,291,11,10,5
"664","Premier League","2020-07-07","Premier League (Matchweek 34)","Watford","4-2-3-1",2,1.2,"Craig Dawson · 10&rsquor; Danny Welbeck · 55&rsquor;","2","0","Norwich City","4-2-3-1",1,1.2,"Emi Buendía · 4&rsquor;","4","0","https://fbref.com/en/matches/7e51a0cb/Watford-Norwich-City-July-7-2020-Premier-League","Norwich City","Away",990,1,1,0,0,12,3,4,0,668,19,11,8,1.3,1.3,1.1,18,2,440,538,81.8,49,460,16,27,16
"665","Premier League","2020-07-07","Premier League (Matchweek 34)","Arsenal","3-4-3",1,1.1,"Pierre-Emerick Aubameyang · 21&rsquor; Eddie Nketiah · 75&rsquor;","1","1","Leicester City","3-4-3",1,0.9,"Jamie Vardy · 84&rsquor;","0","0","https://fbref.com/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League","Arsenal","Home",974,1,1,0,0,11,7,1,1,480,6,16,8,1.1,1.1,1,19,2,257,382,67.3,37,293,13,15,6
"666","Premier League","2020-07-07","Premier League (Matchweek 34)","Arsenal","3-4-3",1,1.1,"Pierre-Emerick Aubameyang · 21&rsquor; Eddie Nketiah · 75&rsquor;","1","1","Leicester City","3-4-3",1,0.9,"Jamie Vardy · 84&rsquor;","0","0","https://fbref.com/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League","Leicester City","Away",990,1,1,0,0,13,5,0,0,706,17,8,12,0.9,0.9,0.9,26,2,489,603,81.1,37,345,15,6,4
"667","Premier League","2020-07-08","Premier League (Matchweek 34)","Manchester City","4-3-3",5,2.8,"Gabriel Jesus · 10&rsquor; Riyad Mahrez · 21&rsquor; Federico Fernández (OG) · 58&rsquor; David Silva · 65&rsquor; Raheem Sterling · 90+1&rsquor;","0","0","Newcastle United","4-4-1-1",0,0.3,"","0","0","https://fbref.com/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League","Manchester City","Home",990,4,3,0,0,23,9,0,0,961,5,15,12,2.8,2.8,2.7,44,8,804,878,91.6,84,598,27,19,14
"668","Premier League","2020-07-08","Premier League (Matchweek 34)","Manchester City","4-3-3",5,2.8,"Gabriel Jesus · 10&rsquor; Riyad Mahrez · 21&rsquor; Federico Fernández (OG) · 58&rsquor; David Silva · 65&rsquor; Raheem Sterling · 90+1&rsquor;","0","0","Newcastle United","4-4-1-1",0,0.3,"","0","0","https://fbref.com/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League","Newcastle United","Away",990,0,0,0,0,6,1,0,0,410,15,11,15,0.3,0.3,0.3,12,0,234,324,72.2,12,189,8,8,8
"669","Premier League","2020-07-08","Premier League (Matchweek 34)","West Ham United","4-2-3-1",0,1.6,"","1","0","Burnley","4-4-2",1,0.9,"Jay Rodriguez · 38&rsquor;","1","0","https://fbref.com/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League","West Ham United","Home",990,0,0,0,0,21,4,1,0,605,19,7,5,1.6,1.6,1.1,34,0,357,500,71.4,45,346,17,25,13
"670","Premier League","2020-07-08","Premier League (Matchweek 34)","West Ham United","4-2-3-1",0,1.6,"","1","0","Burnley","4-4-2",1,0.9,"Jay Rodriguez · 38&rsquor;","1","0","https://fbref.com/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League","Burnley","Away",990,1,1,0,0,8,4,1,0,576,17,9,22,0.9,0.9,0.5,15,2,330,443,74.5,18,299,15,14,8
"671","Premier League","2020-07-08","Premier League (Matchweek 34)","Sheffield United","3-5-2",1,0.5,"John Egan · 90+3&rsquor;","2","0","Wolverhampton Wanderers","3-4-3",0,0.4,"","0","0","https://fbref.com/en/matches/f898c8ea/Sheffield-United-Wolverhampton-Wanderers-July-8-2020-Premier-League","Sheffield United","Home",990,1,1,0,0,7,3,2,0,537,16,5,5,0.5,0.5,0.4,12,2,309,456,67.8,46,275,16,18,10
"672","Premier League","2020-07-08","Premier League (Matchweek 34)","Sheffield United","3-5-2",1,0.5,"John Egan · 90+3&rsquor;","2","0","Wolverhampton Wanderers","3-4-3",0,0.4,"","0","0","https://fbref.com/en/matches/f898c8ea/Sheffield-United-Wolverhampton-Wanderers-July-8-2020-Premier-League","Wolverhampton Wanderers","Away",990,0,0,0,0,6,1,0,0,703,13,15,10,0.4,0.4,0.3,12,0,463,583,79.4,28,350,31,23,14
"673","Premier League","2020-07-08","Premier League (Matchweek 34)","Brighton & Hove Albion","4-3-1-2",1,2.4,"Leandro Trossard · 45&rsquor;","1","0","Liverpool","4-3-3",3,2.5,"Mohamed Salah · 6&rsquor; Jordan Henderson · 8&rsquor; Mohamed Salah · 76&rsquor;","4","0","https://fbref.com/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League","Brighton & Hove Albion","Home",990,1,1,0,0,12,2,1,0,554,12,10,16,2.4,2.4,2,19,2,324,427,75.9,28,348,16,12,9
"674","Premier League","2020-07-08","Premier League (Matchweek 34)","Brighton & Hove Albion","4-3-1-2",1,2.4,"Leandro Trossard · 45&rsquor;","1","0","Liverpool","4-3-3",3,2.5,"Mohamed Salah · 6&rsquor; Jordan Henderson · 8&rsquor; Mohamed Salah · 76&rsquor;","4","0","https://fbref.com/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League","Liverpool","Away",990,3,3,0,0,20,8,4,0,648,11,11,9,2.5,2.5,2.1,34,5,427,538,79.4,55,406,27,17,9
"675","Premier League","2020-07-09","Premier League (Matchweek 34)","Everton","4-4-2",1,1,"Richarlison · 43&rsquor;","3","0","Southampton","4-4-2",1,2.4,"Danny Ings · 31&rsquor;","3","0","https://fbref.com/en/matches/1357ee3b/Everton-Southampton-July-9-2020-Premier-League","Everton","Home",990,1,1,0,0,11,4,3,0,490,12,12,17,1.1,1.1,0.8,17,2,260,362,71.8,18,228,14,16,10
"676","Premier League","2020-07-09","Premier League (Matchweek 34)","Everton","4-4-2",1,1,"Richarlison · 43&rsquor;","3","0","Southampton","4-4-2",1,2.4,"Danny Ings · 31&rsquor;","3","0","https://fbref.com/en/matches/1357ee3b/Everton-Southampton-July-9-2020-Premier-League","Southampton","Away",990,1,1,0,1,15,4,3,0,657,13,13,9,2.5,1.7,1.4,28,2,443,561,79,47,446,17,14,11
"677","Premier League","2020-07-09","Premier League (Matchweek 34)","Bournemouth","4-4-2",0,1.4,"","3","0","Tottenham Hotspur","4-3-3",0,0.5,"","2","0","https://fbref.com/en/matches/1d9de580/Bournemouth-Tottenham-Hotspur-July-9-2020-Premier-League","Bournemouth","Home",990,0,0,0,0,9,2,3,0,438,15,12,13,1.4,1.4,1.4,15,0,204,317,64.4,23,203,8,13,6
"678","Premier League","2020-07-09","Premier League (Matchweek 34)","Bournemouth","4-4-2",0,1.4,"","3","0","Tottenham Hotspur","4-3-3",0,0.5,"","2","0","https://fbref.com/en/matches/1d9de580/Bournemouth-Tottenham-Hotspur-July-9-2020-Premier-League","Tottenham Hotspur","Away",990,0,0,0,0,9,0,2,0,684,21,12,18,0.5,0.5,0.2,16,0,430,547,78.6,44,328,19,11,4
"679","Premier League","2020-07-09","Premier League (Matchweek 34)","Aston Villa","4-4-1-1",0,0.5,"","2","0","Manchester United","4-2-3-1",3,2.3,"Bruno Fernandes (P) · 27&rsquor; Mason Greenwood · 45+5&rsquor; Paul Pogba · 58&rsquor;","3","0","https://fbref.com/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League","Aston Villa","Home",990,0,0,0,0,9,1,2,0,440,9,15,10,0.5,0.5,0.4,15,0,264,353,74.8,26,251,16,12,7
"680","Premier League","2020-07-09","Premier League (Matchweek 34)","Aston Villa","4-4-1-1",0,0.5,"","2","0","Manchester United","4-2-3-1",3,2.3,"Bruno Fernandes (P) · 27&rsquor; Mason Greenwood · 45+5&rsquor; Paul Pogba · 58&rsquor;","3","0","https://fbref.com/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League","Manchester United","Away",990,3,2,1,1,13,5,3,0,766,11,12,9,2.4,1.6,1.5,26,4,590,677,87.1,61,439,23,13,9
"681","Premier League","2020-07-11","Premier League (Matchweek 35)","Norwich City","4-2-3-1",0,0.6,"","1","0","West Ham United","4-2-3-1",4,3.5,"Michail Antonio · 11&rsquor; Michail Antonio · 45+1&rsquor; Michail Antonio · 54&rsquor; Michail Antonio · 74&rsquor;","0","0","https://fbref.com/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League","Norwich City","Home",990,0,0,0,0,11,2,1,0,675,16,16,8,0.6,0.6,0.6,20,0,491,573,85.7,40,442,20,6,2
"682","Premier League","2020-07-11","Premier League (Matchweek 35)","Norwich City","4-2-3-1",0,0.6,"","1","0","West Ham United","4-2-3-1",4,3.5,"Michail Antonio · 11&rsquor; Michail Antonio · 45+1&rsquor; Michail Antonio · 54&rsquor; Michail Antonio · 74&rsquor;","0","0","https://fbref.com/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League","West Ham United","Away",990,4,3,0,0,19,7,0,0,602,12,9,9,3.6,3.6,3.4,35,7,422,517,81.6,60,413,18,23,13
"683","Premier League","2020-07-11","Premier League (Matchweek 35)","Watford","4-2-3-1",2,3.4,"Troy Deeney (P) · 52&rsquor; Troy Deeney (P) · 82&rsquor;","1","0","Newcastle United","4-4-1-1",1,1.3,"Dwight Gayle · 23&rsquor;","4","0","https://fbref.com/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League","Watford","Home",990,2,0,2,2,15,3,1,0,449,12,5,8,3.5,1.9,1.6,28,4,248,367,67.6,30,240,16,9,7
"684","Premier League","2020-07-11","Premier League (Matchweek 35)","Watford","4-2-3-1",2,3.4,"Troy Deeney (P) · 52&rsquor; Troy Deeney (P) · 82&rsquor;","1","0","Newcastle United","4-4-1-1",1,1.3,"Dwight Gayle · 23&rsquor;","4","0","https://fbref.com/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League","Newcastle United","Away",990,1,1,0,0,8,4,4,0,492,13,9,10,1.3,1.3,1.2,13,1,270,387,69.8,16,264,10,13,8
"685","Premier League","2020-07-11","Premier League (Matchweek 35)","Liverpool","4-3-3",1,1.7,"Andrew Robertson · 34&rsquor;","1","0","Burnley","4-4-2",1,0.4,"Jay Rodriguez · 69&rsquor;","2","0","https://fbref.com/en/matches/267d7e78/Liverpool-Burnley-July-11-2020-Premier-League","Liverpool","Home",990,1,1,0,0,23,9,1,0,826,10,6,3,1.7,1.7,1.5,39,2,604,729,82.9,62,551,32,14,12
"686","Premier League","2020-07-11","Premier League (Matchweek 35)","Liverpool","4-3-3",1,1.7,"Andrew Robertson · 34&rsquor;","1","0","Burnley","4-4-2",1,0.4,"Jay Rodriguez · 69&rsquor;","2","0","https://fbref.com/en/matches/267d7e78/Liverpool-Burnley-July-11-2020-Premier-League","Burnley","Away",990,1,1,0,0,6,2,2,0,414,11,14,11,0.4,0.4,0.2,9,2,168,302,55.6,8,143,13,8,4
"687","Premier League","2020-07-11","Premier League (Matchweek 35)","Sheffield United","3-5-2",3,2.3,"David McGoldrick · 18&rsquor; Oliver McBurnie · 33&rsquor; David McGoldrick · 77&rsquor;","1","0","Chelsea","4-3-3",0,1.2,"","0","0","https://fbref.com/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League","Sheffield United","Home",990,3,1,0,0,9,4,1,0,380,7,11,8,2.4,2.4,1,16,5,174,282,61.7,20,146,6,12,9
"688","Premier League","2020-07-11","Premier League (Matchweek 35)","Sheffield United","3-5-2",3,2.3,"David McGoldrick · 18&rsquor; Oliver McBurnie · 33&rsquor; David McGoldrick · 77&rsquor;","1","0","Chelsea","4-3-3",0,1.2,"","0","0","https://fbref.com/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League","Chelsea","Away",990,0,0,0,0,15,4,0,0,956,8,14,4,1.2,1.2,1,27,0,757,881,85.9,54,610,28,8,6
"689","Premier League","2020-07-11","Premier League (Matchweek 35)","Brighton & Hove Albion","4-4-1-1",0,0.2,"","1","0","Manchester City","4-3-3",5,4.4,"Raheem Sterling · 21&rsquor; Gabriel Jesus · 44&rsquor; Raheem Sterling · 53&rsquor; Bernardo Silva · 56&rsquor; Raheem Sterling · 81&rsquor;","0","0","https://fbref.com/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League","Brighton & Hove Albion","Home",990,0,0,0,0,3,0,1,0,454,12,17,12,0.2,0.2,0.2,5,0,275,366,75.1,20,239,8,11,4
"690","Premier League","2020-07-11","Premier League (Matchweek 35)","Brighton & Hove Albion","4-4-1-1",0,0.2,"","1","0","Manchester City","4-3-3",5,4.4,"Raheem Sterling · 21&rsquor; Gabriel Jesus · 44&rsquor; Raheem Sterling · 53&rsquor; Bernardo Silva · 56&rsquor; Raheem Sterling · 81&rsquor;","0","0","https://fbref.com/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League","Manchester City","Away",990,5,4,0,0,26,8,0,0,935,16,12,8,4.5,4.5,4.4,48,9,754,846,89.1,54,557,25,25,19
