"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err"
"61","Premier League","2019-08-31","Premier League (Matchweek 4)","Southampton","4-2-2-2",1,0.9,"Jannik Vestergaard · 58&rsquor; Kevin Danso · 73&rsquor;","4","1","Manchester United","4-2-3-1",1,1.5,"Daniel James · 10&rsquor;","2","0","https://fbref.com/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League","Southampton","Home",972,25,15,10,13,2,9,19,47.4,10,19,4,15,19,44,26,0
"62","Premier League","2019-08-31","Premier League (Matchweek 4)","Southampton","4-2-2-2",1,0.9,"Jannik Vestergaard · 58&rsquor; Kevin Danso · 73&rsquor;","4","1","Manchester United","4-2-3-1",1,1.5,"Daniel James · 10&rsquor;","2","0","https://fbref.com/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League","Manchester United","Away",990,19,11,12,6,1,10,16,62.5,6,9,3,6,7,26,17,0
"63","Premier League","2019-08-31","Premier League (Matchweek 4)","West Ham United","4-1-4-1",2,2,"Sébastien Haller · 24&rsquor; Andriy Yarmolenko · 56&rsquor;","2","0","Norwich City","4-2-3-1",0,1.4,"","1","0","https://fbref.com/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League","West Ham United","Home",990,29,19,13,13,3,8,27,29.6,19,7,2,5,11,40,9,1
"64","Premier League","2019-08-31","Premier League (Matchweek 4)","West Ham United","4-1-4-1",2,2,"Sébastien Haller · 24&rsquor; Andriy Yarmolenko · 56&rsquor;","2","0","Norwich City","4-2-3-1",0,1.4,"","1","0","https://fbref.com/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League","Norwich City","Away",990,14,10,5,7,2,6,28,21.4,22,13,4,9,7,21,16,0
"65","Premier League","2019-08-31","Premier League (Matchweek 4)","Crystal Palace","4-3-3",1,1.4,"Jordan Ayew · 73&rsquor;","2","0","Aston Villa","4-3-3",0,0.4,"Trézéguet · 54&rsquor;","7","1","https://fbref.com/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League","Crystal Palace","Home",990,18,9,10,8,0,1,12,8.3,11,7,4,3,7,25,23,0
"66","Premier League","2019-08-31","Premier League (Matchweek 4)","Crystal Palace","4-3-3",1,1.4,"Jordan Ayew · 73&rsquor;","2","0","Aston Villa","4-3-3",0,0.4,"Trézéguet · 54&rsquor;","7","1","https://fbref.com/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League","Aston Villa","Away",953,19,13,9,6,4,9,14,64.3,5,11,6,5,15,34,31,1
"67","Premier League","2019-08-31","Premier League (Matchweek 4)","Leicester City","4-1-4-1",3,2,"Jamie Vardy · 12&rsquor; Youri Tielemans · 41&rsquor; Jamie Vardy · 73&rsquor;","1","0","Bournemouth","4-4-2",1,0.6,"Callum Wilson · 15&rsquor;","3","0","https://fbref.com/en/matches/3d899563/Leicester-City-Bournemouth-August-31-2019-Premier-League","Leicester City","Home",990,22,13,10,10,2,6,21,28.6,15,19,4,15,14,36,28,1
"68","Premier League","2019-08-31","Premier League (Matchweek 4)","Leicester City","4-1-4-1",3,2,"Jamie Vardy · 12&rsquor; Youri Tielemans · 41&rsquor; Jamie Vardy · 73&rsquor;","1","0","Bournemouth","4-4-2",1,0.6,"Callum Wilson · 15&rsquor;","3","0","https://fbref.com/en/matches/3d899563/Leicester-City-Bournemouth-August-31-2019-Premier-League","Bournemouth","Away",990,14,11,7,7,0,8,16,50,8,12,4,8,22,36,21,1
"69","Premier League","2019-08-31","Premier League (Matchweek 4)","Chelsea","4-3-3",2,2,"Tammy Abraham · 19&rsquor; Tammy Abraham · 43&rsquor;","0","0","Sheffield United","3-5-2",2,1.1,"Callum Robinson · 46&rsquor; Kurt Zouma (OG) · 89&rsquor;","1","0","https://fbref.com/en/matches/495db223/Chelsea-Sheffield-United-August-31-2019-Premier-League","Chelsea","Home",990,16,7,11,4,1,8,15,53.3,7,6,1,5,14,30,18,1
"70","Premier League","2019-08-31","Premier League (Matchweek 4)","Chelsea","4-3-3",2,2,"Tammy Abraham · 19&rsquor; Tammy Abraham · 43&rsquor;","0","0","Sheffield United","3-5-2",2,1.1,"Callum Robinson · 46&rsquor; Kurt Zouma (OG) · 89&rsquor;","1","0","https://fbref.com/en/matches/495db223/Chelsea-Sheffield-United-August-31-2019-Premier-League","Sheffield United","Away",990,15,10,9,5,1,5,21,23.8,16,6,3,3,17,32,24,2
"71","Premier League","2019-08-31","Premier League (Matchweek 4)","Newcastle United","5-4-1",1,1,"Fabian Schär · 41&rsquor;","2","0","Watford","3-4-3",1,1,"Will Hughes · 2&rsquor;","3","0","https://fbref.com/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League","Newcastle United","Home",990,11,3,5,4,2,4,11,36.4,7,11,4,7,12,23,16,0
"72","Premier League","2019-08-31","Premier League (Matchweek 4)","Newcastle United","5-4-1",1,1,"Fabian Schär · 41&rsquor;","2","0","Watford","3-4-3",1,1,"Will Hughes · 2&rsquor;","3","0","https://fbref.com/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League","Watford","Away",990,14,9,10,4,0,6,19,31.6,13,14,5,9,12,26,25,0
"73","Premier League","2019-08-31","Premier League (Matchweek 4)","Manchester City","4-3-3",4,1.9,"Kevin De Bruyne · 2&rsquor; Sergio Agüero · 42&rsquor; Sergio Agüero · 55&rsquor; Bernardo Silva · 79&rsquor;","1","0","Brighton & Hove Albion","3-4-3",0,0.9,"","1","0","https://fbref.com/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League","Manchester City","Home",990,15,7,1,8,6,4,12,33.3,8,10,4,6,10,25,18,0
"74","Premier League","2019-08-31","Premier League (Matchweek 4)","Manchester City","4-3-3",4,1.9,"Kevin De Bruyne · 2&rsquor; Sergio Agüero · 42&rsquor; Sergio Agüero · 55&rsquor; Bernardo Silva · 79&rsquor;","1","0","Brighton & Hove Albion","3-4-3",0,0.9,"","1","0","https://fbref.com/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League","Brighton & Hove Albion","Away",990,18,8,8,7,3,6,12,50,6,4,0,4,8,26,15,0
"75","Premier League","2019-08-31","Premier League (Matchweek 4)","Burnley","4-4-2",0,0.9,"","0","0","Liverpool","4-3-3",3,1,"Chris Wood (OG) · 33&rsquor; Sadio Mané · 37&rsquor; Roberto Firmino · 80&rsquor;","0","0","https://fbref.com/en/matches/af072d61/Burnley-Liverpool-August-31-2019-Premier-League","Burnley","Home",990,14,10,8,5,1,8,18,44.4,10,12,6,6,11,25,21,2
"76","Premier League","2019-08-31","Premier League (Matchweek 4)","Burnley","4-4-2",0,0.9,"","0","0","Liverpool","4-3-3",3,1,"Chris Wood (OG) · 33&rsquor; Sadio Mané · 37&rsquor; Roberto Firmino · 80&rsquor;","0","0","https://fbref.com/en/matches/af072d61/Burnley-Liverpool-August-31-2019-Premier-League","Liverpool","Away",990,11,6,4,4,3,4,10,40,6,8,1,7,9,20,20,1
"77","Premier League","2019-09-01","Premier League (Matchweek 4)","Everton","4-2-3-1",3,1.3,"Richarlison · 5&rsquor; Alex Iwobi · 12&rsquor; Richarlison · 80&rsquor;","1","0","Wolverhampton Wanderers","3-5-2",2,2,"Romain Saïss · 9&rsquor; Raúl Jiménez · 75&rsquor; Willy Boly · 90+5&rsquor;","7","1","https://fbref.com/en/matches/70303b7b/Everton-Wolverhampton-Wanderers-September-1-2019-Premier-League","Everton","Home",990,24,17,6,16,2,8,21,38.1,13,6,2,4,7,31,38,1
"78","Premier League","2019-09-01","Premier League (Matchweek 4)","Everton","4-2-3-1",3,1.3,"Richarlison · 5&rsquor; Alex Iwobi · 12&rsquor; Richarlison · 80&rsquor;","1","0","Wolverhampton Wanderers","3-5-2",2,2,"Romain Saïss · 9&rsquor; Raúl Jiménez · 75&rsquor; Willy Boly · 90+5&rsquor;","7","1","https://fbref.com/en/matches/70303b7b/Everton-Wolverhampton-Wanderers-September-1-2019-Premier-League","Wolverhampton Wanderers","Away",989,19,8,12,7,0,7,16,43.8,9,10,6,4,11,30,24,2
"79","Premier League","2019-09-01","Premier League (Matchweek 4)","Arsenal","4-3-3",2,2.4,"Alexandre Lacazette · 45+1&rsquor; Pierre-Emerick Aubameyang · 71&rsquor;","3","0","Tottenham Hotspur","4-2-2-2",2,2,"Christian Eriksen · 10&rsquor; Harry Kane (P) · 40&rsquor;","5","0","https://fbref.com/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League","Arsenal","Home",990,23,12,7,10,6,9,16,56.3,7,7,1,6,11,34,11,1
"80","Premier League","2019-09-01","Premier League (Matchweek 4)","Arsenal","4-3-3",2,2.4,"Alexandre Lacazette · 45+1&rsquor; Pierre-Emerick Aubameyang · 71&rsquor;","3","0","Tottenham Hotspur","4-2-2-2",2,2,"Christian Eriksen · 10&rsquor; Harry Kane (P) · 40&rsquor;","5","0","https://fbref.com/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League","Tottenham Hotspur","Away",990,13,6,10,3,0,3,17,17.6,14,15,8,7,6,19,25,0
"81","Premier League","2019-09-14","Premier League (Matchweek 5)","Liverpool","4-3-3",3,3,"Sadio Mané · 28&rsquor; Sadio Mané · 40&rsquor; Mohamed Salah · 72&rsquor;","0","0","Newcastle United","5-4-1",1,0.3,"Jetro Willems · 7&rsquor;","0","0","https://fbref.com/en/matches/cde24fee/Liverpool-Newcastle-United-September-14-2019-Premier-League","Liverpool","Home",990,13,11,1,9,3,8,17,47.1,9,8,3,5,8,21,8,0
"82","Premier League","2019-09-14","Premier League (Matchweek 5)","Liverpool","4-3-3",3,3,"Sadio Mané · 28&rsquor; Sadio Mané · 40&rsquor; Mohamed Salah · 72&rsquor;","0","0","Newcastle United","5-4-1",1,0.3,"Jetro Willems · 7&rsquor;","0","0","https://fbref.com/en/matches/cde24fee/Liverpool-Newcastle-United-September-14-2019-Premier-League","Newcastle United","Away",990,20,11,11,8,1,8,18,44.4,10,13,4,9,11,31,36,1
"83","Premier League","2019-09-14","Premier League (Matchweek 5)","Wolverhampton Wanderers","3-5-2",2,1.7,"Tammy Abraham (OG) · 69&rsquor; Patrick Cutrone · 85&rsquor;","1","0","Chelsea","3-4-3",5,2.7,"Fikayo Tomori · 31&rsquor; Tammy Abraham · 34&rsquor; Tammy Abraham · 41&rsquor; Tammy Abraham · 55&rsquor; Mason Mount · 90+6&rsquor;","2","0","https://fbref.com/en/matches/0fa0a658/Wolverhampton-Wanderers-Chelsea-September-14-2019-Premier-League","Wolverhampton Wanderers","Home",990,17,10,7,8,2,5,20,25,15,10,2,8,14,31,12,0
"84","Premier League","2019-09-14","Premier League (Matchweek 5)","Wolverhampton Wanderers","3-5-2",2,1.7,"Tammy Abraham (OG) · 69&rsquor; Patrick Cutrone · 85&rsquor;","1","0","Chelsea","3-4-3",5,2.7,"Fikayo Tomori · 31&rsquor; Tammy Abraham · 34&rsquor; Tammy Abraham · 41&rsquor; Tammy Abraham · 55&rsquor; Mason Mount · 90+6&rsquor;","2","0","https://fbref.com/en/matches/0fa0a658/Wolverhampton-Wanderers-Chelsea-September-14-2019-Premier-League","Chelsea","Away",990,20,14,11,9,0,6,19,31.6,13,10,3,7,17,37,30,0
"85","Premier League","2019-09-14","Premier League (Matchweek 5)","Brighton & Hove Albion","3-4-3",1,1.4,"Neal Maupay · 51&rsquor;","0","0","Burnley","4-4-2",1,0.4,"Jeff Hendrick · 90+1&rsquor;","2","0","https://fbref.com/en/matches/1d3bbc27/Brighton-and-Hove-Albion-Burnley-September-14-2019-Premier-League","Brighton & Hove Albion","Home",990,21,13,8,12,1,7,12,58.3,5,6,0,6,12,33,22,0
"86","Premier League","2019-09-14","Premier League (Matchweek 5)","Brighton & Hove Albion","3-4-3",1,1.4,"Neal Maupay · 51&rsquor;","0","0","Burnley","4-4-2",1,0.4,"Jeff Hendrick · 90+1&rsquor;","2","0","https://fbref.com/en/matches/1d3bbc27/Brighton-and-Hove-Albion-Burnley-September-14-2019-Premier-League","Burnley","Away",990,17,13,7,6,4,7,13,53.8,6,15,2,13,11,28,25,0
"87","Premier League","2019-09-14","Premier League (Matchweek 5)","Tottenham Hotspur","4-2-2-2",4,1,"Son Heung-min · 10&rsquor; Patrick van Aanholt (OG) · 21&rsquor; Son Heung-min · 23&rsquor; Érik Lamela · 42&rsquor;","4","0","Crystal Palace","4-5-1",0,0.6,"","3","0","https://fbref.com/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League","Tottenham Hotspur","Home",990,11,6,6,4,1,1,9,11.1,8,13,3,10,14,25,13,1
"88","Premier League","2019-09-14","Premier League (Matchweek 5)","Tottenham Hotspur","4-2-2-2",4,1,"Son Heung-min · 10&rsquor; Patrick van Aanholt (OG) · 21&rsquor; Son Heung-min · 23&rsquor; Érik Lamela · 42&rsquor;","4","0","Crystal Palace","4-5-1",0,0.6,"","3","0","https://fbref.com/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League","Crystal Palace","Away",990,15,11,4,9,2,5,14,35.7,9,4,1,3,18,33,15,1
"89","Premier League","2019-09-14","Premier League (Matchweek 5)","Manchester United","4-2-3-1",1,1.2,"Marcus Rashford (P) · 8&rsquor;","1","0","Leicester City","4-1-4-1",0,0.6,"","2","0","https://fbref.com/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League","Manchester United","Home",990,19,11,10,5,4,11,23,47.8,12,3,1,2,12,31,35,1
"90","Premier League","2019-09-14","Premier League (Matchweek 5)","Manchester United","4-2-3-1",1,1.2,"Marcus Rashford (P) · 8&rsquor;","1","0","Leicester City","4-1-4-1",0,0.6,"","2","0","https://fbref.com/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League","Leicester City","Away",990,30,17,11,16,3,16,29,55.2,13,12,0,12,10,40,12,0
"91","Premier League","2019-09-14","Premier League (Matchweek 5)","Sheffield United","3-5-2",0,1.8,"Billy Sharp · 85&rsquor;","1","1","Southampton","3-4-3",1,1.6,"Moussa Djenepo · 66&rsquor;","1","0","https://fbref.com/en/matches/e5f9905d/Sheffield-United-Southampton-September-14-2019-Premier-League","Sheffield United","Home",984,21,11,15,5,1,6,26,23.1,20,8,1,7,10,31,27,0
"92","Premier League","2019-09-14","Premier League (Matchweek 5)","Sheffield United","3-5-2",0,1.8,"Billy Sharp · 85&rsquor;","1","1","Southampton","3-4-3",1,1.6,"Moussa Djenepo · 66&rsquor;","1","0","https://fbref.com/en/matches/e5f9905d/Sheffield-United-Southampton-September-14-2019-Premier-League","Southampton","Away",990,18,9,13,4,1,6,22,27.3,16,12,4,8,9,27,32,0
"93","Premier League","2019-09-14","Premier League (Matchweek 5)","Norwich City","4-2-3-1",3,1.5,"Kenny McLean · 18&rsquor; Todd Cantwell · 28&rsquor; Teemu Pukki · 50&rsquor;","3","0","Manchester City","4-2-3-1",2,2.3,"Sergio Agüero · 45&rsquor; Rodri · 88&rsquor;","1","0","https://fbref.com/en/matches/1c7bccd4/Norwich-City-Manchester-City-September-14-2019-Premier-League","Norwich City","Home",990,16,12,14,1,1,9,29,31,20,16,10,6,16,32,52,0
"94","Premier League","2019-09-14","Premier League (Matchweek 5)","Norwich City","4-2-3-1",3,1.5,"Kenny McLean · 18&rsquor; Todd Cantwell · 28&rsquor; Teemu Pukki · 50&rsquor;","3","0","Manchester City","4-2-3-1",2,2.3,"Sergio Agüero · 45&rsquor; Rodri · 88&rsquor;","1","0","https://fbref.com/en/matches/1c7bccd4/Norwich-City-Manchester-City-September-14-2019-Premier-League","Manchester City","Away",990,15,9,4,10,1,9,17,52.9,8,13,1,12,7,22,7,2
"95","Premier League","2019-09-15","Premier League (Matchweek 5)","Bournemouth","4-4-2",3,1.4,"Callum Wilson · 23&rsquor; Ryan Fraser · 67&rsquor; Callum Wilson · 72&rsquor;","0","0","Everton","4-2-3-1",1,1.5,"Dominic Calvert-Lewin · 44&rsquor;","4","0","https://fbref.com/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League","Bournemouth","Home",990,18,9,9,7,2,6,16,37.5,10,11,4,7,13,31,37,1
"96","Premier League","2019-09-15","Premier League (Matchweek 5)","Bournemouth","4-4-2",3,1.4,"Callum Wilson · 23&rsquor; Ryan Fraser · 67&rsquor; Callum Wilson · 72&rsquor;","0","0","Everton","4-2-3-1",1,1.5,"Dominic Calvert-Lewin · 44&rsquor;","4","0","https://fbref.com/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League","Everton","Away",990,18,9,6,8,4,8,14,57.1,6,11,2,9,13,31,11,0
"97","Premier League","2019-09-15","Premier League (Matchweek 5)","Watford","4-2-3-1",2,2.7,"Tom Cleverley · 53&rsquor; Roberto Pereyra (P) · 81&rsquor;","3","0","Arsenal","4-1-2-1-2",2,0.8,"Pierre-Emerick Aubameyang · 21&rsquor; Pierre-Emerick Aubameyang · 32&rsquor;","3","0","https://fbref.com/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League","Watford","Home",990,17,9,9,6,2,6,19,31.6,13,9,1,8,10,27,15,0
"98","Premier League","2019-09-15","Premier League (Matchweek 5)","Watford","4-2-3-1",2,2.7,"Tom Cleverley · 53&rsquor; Roberto Pereyra (P) · 81&rsquor;","3","0","Arsenal","4-1-2-1-2",2,0.8,"Pierre-Emerick Aubameyang · 21&rsquor; Pierre-Emerick Aubameyang · 32&rsquor;","3","0","https://fbref.com/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League","Arsenal","Away",990,13,10,8,3,2,6,22,27.3,16,9,6,3,11,24,15,2
"99","Premier League","2019-09-16","Premier League (Matchweek 5)","Aston Villa","4-3-3",0,1.3,"","2","0","West Ham United","4-1-4-1",0,0.6,"Arthur Masuaku · 67&rsquor;","4","1","https://fbref.com/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League","Aston Villa","Home",990,19,9,10,7,2,6,15,40,9,19,7,12,12,31,18,0
"100","Premier League","2019-09-16","Premier League (Matchweek 5)","Aston Villa","4-3-3",0,1.3,"","2","0","West Ham United","4-1-4-1",0,0.6,"Arthur Masuaku · 67&rsquor;","4","1","https://fbref.com/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League","West Ham United","Away",966,21,14,14,5,2,8,19,42.1,11,13,1,12,8,29,15,0
"101","Premier League","2019-09-20","Premier League (Matchweek 6)","Southampton","4-2-2-2",1,2.5,"James Ward-Prowse (P) · 53&rsquor;","1","0","Bournemouth","4-4-2",3,1.2,"Nathan Aké · 10&rsquor; Harry Wilson · 35&rsquor; Callum Wilson · 90+5&rsquor;","3","0","https://fbref.com/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League","Southampton","Home",990,30,20,10,17,3,14,26,53.8,12,19,2,17,9,39,15,1
"102","Premier League","2019-09-20","Premier League (Matchweek 6)","Southampton","4-2-2-2",1,2.5,"James Ward-Prowse (P) · 53&rsquor;","1","0","Bournemouth","4-4-2",3,1.2,"Nathan Aké · 10&rsquor; Harry Wilson · 35&rsquor; Callum Wilson · 90+5&rsquor;","3","0","https://fbref.com/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League","Bournemouth","Away",990,8,6,6,2,0,3,11,27.3,8,15,8,7,15,23,27,1
"103","Premier League","2019-09-21","Premier League (Matchweek 6)","Leicester City","4-1-4-1",2,1.3,"Ricardo Pereira · 69&rsquor; James Maddison · 85&rsquor;","1","0","Tottenham Hotspur","4-1-2-1-2",1,1.1,"Harry Kane · 29&rsquor;","2","0","https://fbref.com/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League","Leicester City","Home",990,23,14,14,9,0,9,16,56.3,7,13,1,12,12,35,24,0
"104","Premier League","2019-09-21","Premier League (Matchweek 6)","Leicester City","4-1-4-1",2,1.3,"Ricardo Pereira · 69&rsquor; James Maddison · 85&rsquor;","1","0","Tottenham Hotspur","4-1-2-1-2",1,1.1,"Harry Kane · 29&rsquor;","2","0","https://fbref.com/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League","Tottenham Hotspur","Away",990,18,13,6,12,0,6,17,35.3,11,8,3,5,8,26,25,0
"105","Premier League","2019-09-21","Premier League (Matchweek 6)","Manchester City","4-3-3",8,5.9,"David Silva · 1&rsquor; Sergio Agüero (P) · 7&rsquor; Riyad Mahrez · 12&rsquor; Bernardo Silva · 15&rsquor; Nicolás Otamendi · 18&rsquor; Bernardo Silva · 48&rsquor; Bernardo Silva · 60&rsquor; Kevin De Bruyne · 85&rsquor;","2","0","Watford","4-4-1-1",0,0.4,"","2","0","https://fbref.com/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League","Manchester City","Home",990,18,12,9,5,4,11,18,61.1,7,5,1,4,6,24,5,0
"106","Premier League","2019-09-21","Premier League (Matchweek 6)","Manchester City","4-3-3",8,5.9,"David Silva · 1&rsquor; Sergio Agüero (P) · 7&rsquor; Riyad Mahrez · 12&rsquor; Bernardo Silva · 15&rsquor; Nicolás Otamendi · 18&rsquor; Bernardo Silva · 48&rsquor; Bernardo Silva · 60&rsquor; Kevin De Bruyne · 85&rsquor;","2","0","Watford","4-4-1-1",0,0.4,"","2","0","https://fbref.com/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League","Watford","Away",990,12,5,6,4,2,4,22,18.2,18,10,4,6,12,24,21,0
"107","Premier League","2019-09-21","Premier League (Matchweek 6)","Everton","4-2-3-1",0,1,"","1","0","Sheffield United","3-5-2",2,0.5,"Yerry Mina (OG) · 40&rsquor; Lys Mousset · 79&rsquor;","3","0","https://fbref.com/en/matches/707ee0eb/Everton-Sheffield-United-September-21-2019-Premier-League","Everton","Home",990,10,5,4,4,2,7,12,58.3,5,8,0,8,4,14,13,0
"108","Premier League","2019-09-21","Premier League (Matchweek 6)","Everton","4-2-3-1",0,1,"","1","0","Sheffield United","3-5-2",2,0.5,"Yerry Mina (OG) · 40&rsquor; Lys Mousset · 79&rsquor;","3","0","https://fbref.com/en/matches/707ee0eb/Everton-Sheffield-United-September-21-2019-Premier-League","Sheffield United","Away",990,15,10,8,6,1,10,25,40,15,12,7,5,14,29,64,0
"109","Premier League","2019-09-21","Premier League (Matchweek 6)","Burnley","4-4-2",2,2,"Chris Wood · 10&rsquor; Chris Wood · 14&rsquor;","0","0","Norwich City","4-2-3-1",0,0.8,"","1","0","https://fbref.com/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League","Burnley","Home",990,14,10,8,3,3,5,15,33.3,10,18,3,15,10,24,16,1
"110","Premier League","2019-09-21","Premier League (Matchweek 6)","Burnley","4-4-2",2,2,"Chris Wood · 10&rsquor; Chris Wood · 14&rsquor;","0","0","Norwich City","4-2-3-1",0,0.8,"","1","0","https://fbref.com/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League","Norwich City","Away",990,19,12,12,6,1,6,13,46.2,7,10,4,6,5,24,22,0
